,L_Mn_drive,L_Mn_tail1,L_Mp_stg1,mul_cap,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Slew Rate Value
162,2.25,16.0,2.0,10.0,1.0,14.0,16.0,9.600000000000001,21.6,6.18,10.200000000000001,3.66,79.25,26.6,5.1,26.9,15.5,47.86,25.2
163,2.25,16.0,2.5,10.0,1.0,14.0,16.0,9.600000000000001,27.0,6.28,9.98,3.02,72.44,24.9,4.55,25.0,15.5,48.52,23.9
164,2.25,16.0,3.0,10.0,1.0,14.0,16.0,9.600000000000001,32.4,6.38,9.899999999999999,2.62,66.41,23.5,4.04,23.8,15.5,49.02,22.6
165,2.25,16.0,3.5,10.0,1.0,14.0,16.0,9.600000000000001,37.800000000000004,6.4799999999999995,9.879999999999999,2.3600000000000003,59.93,21.4,3.65,21.6,15.5,49.43,21.9
166,2.25,16.0,4.0,10.0,1.0,14.0,16.0,9.600000000000001,43.2,6.57,9.879999999999999,2.18,53.55,19.8,3.28,19.9,15.5,49.78,20.3
167,2.25,16.0,4.5,10.0,1.0,14.0,16.0,9.600000000000001,48.6,6.65,9.889999999999999,2.06,48.43,17.8,2.99,18.0,15.5,50.09,18.4
168,2.25,17.0,2.0,10.0,1.0,14.0,17.0,10.200000000000001,21.6,6.0600000000000005,10.1,3.67,79.65,27.8,5.35,28.2,16.4,47.74,26.7
169,2.25,17.0,2.5,10.0,1.0,14.0,17.0,10.200000000000001,27.0,6.16,9.92,3.0300000000000002,72.62,26.0,4.75,26.2,16.4,48.41,25.3
170,2.25,17.0,3.0,10.0,1.0,14.0,17.0,10.200000000000001,32.4,6.25,9.85,2.63,65.93,24.0,4.24,24.2,16.4,48.92,24.4
171,2.25,17.0,3.5,10.0,1.0,14.0,17.0,10.200000000000001,37.800000000000004,6.34,9.82,2.37,59.67,22.4,3.81,22.6,16.4,49.33,23.1
172,2.25,17.0,4.0,10.0,1.0,14.0,17.0,10.200000000000001,43.2,6.42,9.81,2.19,53.62,20.4,3.45,20.5,16.4,49.68,20.8
173,2.25,17.0,4.5,10.0,1.0,14.0,17.0,10.200000000000001,48.6,6.489999999999999,9.82,2.07,48.44,18.4,3.12,18.6,16.4,50.0,19.5
174,2.25,18.0,2.0,10.0,1.0,14.0,18.0,10.8,21.6,5.96,10.1,3.68,80.05,29.0,5.59,29.4,17.2,47.63,27.7
175,2.25,18.0,2.5,10.0,1.0,14.0,18.0,10.8,27.0,6.04,9.879999999999999,3.04,72.81,27.2,4.93,27.5,17.2,48.31,26.7
176,2.25,18.0,3.0,10.0,1.0,14.0,18.0,10.8,32.4,6.13,9.8,2.64,65.93,25.1,4.43,25.1,17.2,48.82,25.6
177,2.25,18.0,3.5,10.0,1.0,14.0,18.0,10.8,37.800000000000004,6.22,9.770000000000001,2.38,59.38,23.4,3.95,23.6,17.2,49.23,23.4
178,2.25,18.0,4.0,10.0,1.0,14.0,18.0,10.8,43.2,6.29,9.76,2.1999999999999997,53.08,21.3,3.59,21.5,17.2,49.59,21.9
179,2.25,18.0,4.5,10.0,1.0,14.0,18.0,10.8,48.6,6.36,9.76,2.08,47.79,19.2,3.26,19.3,17.2,49.91,20.3
182,2.25,19.0,3.0,10.0,1.0,14.0,19.0,11.4,32.4,6.03,9.76,2.65,65.9,26.1,4.6,26.3,18.1,48.72,27.0
183,2.25,19.0,3.5,10.0,1.0,14.0,19.0,11.4,37.800000000000004,6.109999999999999,9.72,2.38,59.4,23.7,4.13,24.0,18.1,49.13,24.7
184,2.25,19.0,4.0,10.0,1.0,14.0,19.0,11.4,43.2,6.18,9.71,2.21,53.31,21.8,3.74,22.0,18.1,49.5,23.1
185,2.25,19.0,4.5,10.0,1.0,14.0,19.0,11.4,48.6,6.24,9.72,2.08,47.99,19.7,3.4,19.8,18.1,49.82,21.6
186,2.25,20.0,2.0,10.0,2.0,14.0,20.0,12.0,21.6,7.489999999999999,10.8,3.59,77.38,18.3,3.34,18.5,9.42,48.86,15.6
187,2.25,20.0,2.5,10.0,2.0,14.0,20.0,12.0,27.0,7.66,10.7,2.9499999999999997,71.82,17.3,2.98,17.5,9.42,49.49,14.6
188,2.25,20.0,3.0,10.0,2.0,14.0,20.0,12.0,32.4,7.8100000000000005,10.7,2.56,66.33,16.2,2.67,16.3,9.42,49.96,14.3
189,2.25,20.0,3.5,10.0,2.0,14.0,20.0,12.0,37.800000000000004,7.97,10.7,2.3,60.3,15.1,2.4,15.2,9.42,50.34,13.5
190,2.25,20.0,4.0,10.0,2.0,14.0,20.0,12.0,43.2,8.1,10.7,2.12,54.58,13.8,2.17,13.9,9.42,50.67,12.7
191,2.25,20.0,4.5,10.0,2.0,14.0,20.0,12.0,48.6,8.22,10.8,2.0,49.31,12.5,1.96,12.6,9.42,50.97,11.5
192,2.25,20.999999999999996,2.0,10.0,2.0,14.0,21.0,12.600000000000001,21.6,7.35,10.8,3.59,77.56,19.0,3.47,19.2,9.85,48.8,16.3
193,2.25,20.999999999999996,2.5,10.0,2.0,14.0,21.0,12.600000000000001,27.0,7.510000000000001,10.600000000000001,2.9499999999999997,71.91,17.9,3.09,18.2,9.85,49.43,15.3
194,2.25,20.999999999999996,3.0,10.0,2.0,14.0,21.0,12.600000000000001,32.4,7.66,10.600000000000001,2.56,65.91,16.7,2.78,16.9,9.85,49.9,14.9
195,2.25,20.999999999999996,3.5,10.0,2.0,14.0,21.0,12.600000000000001,37.800000000000004,7.800000000000001,10.600000000000001,2.3,60.06,15.5,2.49,15.6,9.85,50.28,14.1
196,2.25,20.999999999999996,4.0,10.0,2.0,14.0,21.0,12.600000000000001,43.2,7.930000000000001,10.600000000000001,2.13,54.39,14.2,2.26,14.4,9.85,50.62,12.7
197,2.25,20.999999999999996,4.5,10.0,2.0,14.0,21.0,12.600000000000001,48.6,8.04,10.7,2.0100000000000002,49.09,13.0,2.03,13.0,9.85,50.92,12.0
198,2.25,22.0,2.0,10.0,2.0,14.0,22.0,13.200000000000001,21.6,7.220000000000001,10.7,3.6,77.74,19.7,3.6,19.8,10.3,48.74,17.0
199,2.25,22.0,2.5,10.0,2.0,14.0,22.0,13.200000000000001,27.0,7.37,10.5,2.96,72.03,18.6,3.2,18.8,10.3,49.37,16.3
200,2.25,22.0,3.0,10.0,2.0,14.0,22.0,13.200000000000001,32.4,7.510000000000001,10.5,2.5700000000000003,65.88,17.3,2.88,17.5,10.3,49.84,15.6
201,2.25,22.0,3.5,10.0,2.0,14.0,22.0,13.200000000000001,37.800000000000004,7.65,10.5,2.31,59.87,16.1,2.58,16.2,10.3,50.23,14.7
202,2.25,22.0,4.0,10.0,2.0,14.0,22.0,13.200000000000001,43.2,7.77,10.5,2.13,54.03,14.7,2.34,14.9,10.3,50.57,13.3
203,2.25,22.0,4.5,10.0,2.0,14.0,22.0,13.200000000000001,48.6,7.88,10.600000000000001,2.0100000000000002,48.93,13.4,2.11,13.5,10.3,50.87,12.5
204,2.25,23.0,2.0,10.0,2.0,14.0,23.0,13.8,21.6,7.1,10.600000000000001,3.6,77.92,20.4,3.73,20.5,10.7,48.68,17.6
205,2.25,23.0,2.5,10.0,2.0,14.0,23.0,13.8,27.0,7.24,10.5,2.96,71.19,19.0,3.32,19.2,10.7,49.31,17.1
206,2.25,23.0,3.0,10.0,2.0,14.0,23.0,13.8,32.4,7.38,10.4,2.5700000000000003,65.87,18.0,2.98,18.2,10.7,49.79,15.6
207,2.25,23.0,3.5,10.0,2.0,14.0,23.0,13.8,37.800000000000004,7.510000000000001,10.4,2.31,59.66,16.5,2.68,16.6,10.7,50.18,15.1
208,2.25,23.0,4.0,10.0,2.0,14.0,23.0,13.8,43.2,7.63,10.5,2.1399999999999997,53.92,15.1,2.41,15.2,10.7,50.52,14.5
209,2.25,23.0,4.5,10.0,2.0,14.0,23.0,13.8,48.6,7.73,10.5,2.02,48.81,13.7,2.19,13.9,10.7,50.82,13.5
210,2.25,24.0,2.0,10.0,2.0,14.0,24.0,14.4,21.6,6.98,10.600000000000001,3.6100000000000003,78.11,21.1,3.84,21.3,11.100000000000001,48.61,18.5
211,2.25,24.0,2.5,10.0,2.0,14.0,24.0,14.4,27.0,7.12,10.4,2.97,71.26,19.6,3.44,19.7,11.100000000000001,49.25,17.6
212,2.25,24.0,3.0,10.0,2.0,14.0,24.0,14.4,32.4,7.26,10.4,2.58,65.41,18.3,3.07,18.5,11.100000000000001,49.73,16.7
213,2.25,24.0,3.5,10.0,2.0,14.0,24.0,14.4,37.800000000000004,7.38,10.4,2.3200000000000003,59.49,17.1,2.77,17.3,11.100000000000001,50.12,15.7
214,2.25,24.0,4.0,10.0,2.0,14.0,24.0,14.4,43.2,7.489999999999999,10.4,2.1399999999999997,53.57,15.7,2.48,15.7,11.100000000000001,50.47,15.2
215,2.25,24.0,4.5,10.0,2.0,14.0,24.0,14.4,48.6,7.590000000000001,10.4,2.02,48.35,14.2,2.26,14.4,11.100000000000001,50.77,13.8
216,2.25,25.000000000000004,2.0,10.0,2.0,14.0,25.0,15.0,21.6,6.88,10.5,3.6100000000000003,76.56,21.4,3.97,21.6,11.6,48.55,19.1
217,2.25,25.000000000000004,2.5,10.0,2.0,14.0,25.0,15.0,27.0,7.010000000000001,10.299999999999999,2.97,71.33,20.3,3.55,20.3,11.6,49.2,18.4
218,2.25,25.000000000000004,3.0,10.0,2.0,14.0,25.0,15.0,32.4,7.14,10.299999999999999,2.58,65.39,18.9,3.16,19.1,11.6,49.68,17.4
219,2.25,25.000000000000004,3.5,10.0,2.0,14.0,25.0,15.0,37.800000000000004,7.26,10.299999999999999,2.3200000000000003,59.29,17.4,2.86,17.6,11.6,50.07,16.5
220,2.25,25.000000000000004,4.0,10.0,2.0,14.0,25.0,15.0,43.2,7.37,10.299999999999999,2.15,53.53,16.0,2.57,16.1,11.6,50.42,15.8
221,2.25,25.000000000000004,4.5,10.0,2.0,14.0,25.0,15.0,48.6,7.46,10.299999999999999,2.02,48.31,14.6,2.33,14.7,11.6,50.72,14.5
222,2.25,26.0,2.0,10.0,2.0,14.0,26.0,15.600000000000001,21.6,6.78,10.4,3.62,76.68,22.0,4.1,22.3,11.999999999999998,48.49,20.1
223,2.25,26.0,2.5,10.0,2.0,14.0,26.0,15.600000000000001,27.0,6.91,10.299999999999999,2.98,71.42,20.9,3.66,21.1,11.999999999999998,49.14,19.1
224,2.25,26.0,3.0,10.0,2.0,14.0,26.0,15.600000000000001,32.4,7.03,10.200000000000001,2.59,65.36,19.5,3.26,19.6,11.999999999999998,49.62,18.4
225,2.25,26.0,3.5,10.0,2.0,14.0,26.0,15.600000000000001,37.800000000000004,7.15,10.200000000000001,2.3200000000000003,59.15,18.0,2.94,18.2,11.999999999999998,50.02,16.6
226,2.25,26.0,4.0,10.0,2.0,14.0,26.0,15.600000000000001,43.2,7.25,10.200000000000001,2.15,53.21,16.5,2.65,16.6,11.999999999999998,50.36,16.5
227,2.25,26.0,4.5,10.0,2.0,14.0,26.0,15.600000000000001,48.6,7.34,10.299999999999999,2.03,47.88,15.0,2.4,15.1,11.999999999999998,50.67,14.8
228,2.25,27.0,2.0,10.0,2.0,14.0,27.0,16.2,21.6,6.68,10.4,3.62,76.81,22.6,4.23,22.9,12.4,48.43,20.4
229,2.25,27.0,2.5,10.0,2.0,14.0,27.0,16.2,27.0,6.8100000000000005,10.200000000000001,2.98,71.49,21.5,3.76,21.7,12.4,49.08,20.1
230,2.25,27.0,3.0,10.0,2.0,14.0,27.0,16.2,32.4,6.93,10.200000000000001,2.59,65.32,20.1,3.37,20.1,12.4,49.57,18.9
231,2.25,27.0,3.5,10.0,2.0,14.0,27.0,16.2,37.800000000000004,7.04,10.200000000000001,2.33,58.98,18.5,3.02,18.7,12.4,49.97,18.2
232,2.25,27.0,4.0,10.0,2.0,14.0,27.0,16.2,43.2,7.14,10.200000000000001,2.15,53.22,16.8,2.73,17.0,12.4,50.31,16.9
233,2.25,27.0,4.5,10.0,2.0,14.0,27.0,16.2,48.6,7.220000000000001,10.200000000000001,2.03,47.92,15.3,2.46,15.4,12.4,50.63,16.0
234,2.25,28.0,2.0,10.0,2.0,14.0,28.0,16.8,21.6,6.6000000000000005,10.4,3.6300000000000003,76.94,23.2,4.36,23.5,12.8,48.38,21.2
235,2.25,28.0,2.5,10.0,2.0,14.0,28.0,16.8,27.0,6.72,10.200000000000001,2.9899999999999998,71.57,22.1,3.86,22.4,12.8,49.03,20.9
236,2.25,28.0,3.0,10.0,2.0,14.0,28.0,16.8,32.4,6.83,10.1,2.5999999999999996,64.85,20.3,3.47,20.4,12.8,49.52,19.8
237,2.25,28.0,3.5,10.0,2.0,14.0,28.0,16.8,37.800000000000004,6.9399999999999995,10.1,2.33,58.83,18.8,3.1,19.0,12.8,49.92,18.7
238,2.25,28.0,4.0,10.0,2.0,14.0,28.0,16.8,43.2,7.04,10.1,2.16,52.93,17.3,2.81,17.5,12.8,50.27,17.7
239,2.25,28.0,4.5,10.0,2.0,14.0,28.0,16.8,48.6,7.12,10.1,2.04,47.51,15.8,2.53,15.8,12.8,50.58,16.5
240,2.25,29.000000000000004,2.0,10.0,2.0,14.0,29.0,17.400000000000002,21.6,6.52,10.299999999999999,3.6300000000000003,77.07,23.8,4.48,24.0,13.2,48.32,22.3
241,2.25,29.000000000000004,2.5,10.0,2.0,14.0,29.0,17.400000000000002,27.0,6.63,10.1,2.9899999999999998,70.55,22.3,3.97,22.6,13.2,48.97,21.7
242,2.25,29.000000000000004,3.0,10.0,2.0,14.0,29.0,17.400000000000002,32.4,6.74,10.1,2.5999999999999996,64.82,20.9,3.56,21.1,13.2,49.46,20.8
243,2.25,29.000000000000004,3.5,10.0,2.0,14.0,29.0,17.400000000000002,37.800000000000004,6.8500000000000005,10.1,2.34,58.69,19.3,3.18,19.4,13.2,49.87,19.8
244,2.25,29.000000000000004,4.0,10.0,2.0,14.0,29.0,17.400000000000002,43.2,6.9399999999999995,10.1,2.16,52.97,17.6,2.89,17.8,13.2,50.22,18.4
245,2.25,29.000000000000004,4.5,10.0,2.0,14.0,29.0,17.400000000000002,48.6,7.0200000000000005,10.1,2.04,47.62,16.0,2.61,16.1,13.2,50.53,16.6
246,2.25,30.0,2.0,10.0,3.0,14.0,30.0,18.0,21.6,7.569999999999999,10.9,3.58,76.56,18.0,3.24,18.2,9.11,49.0,15.2
247,2.25,30.0,2.5,10.0,3.0,14.0,30.0,18.0,27.0,7.73,10.8,2.9499999999999997,70.95,17.0,2.9,17.1,9.11,49.63,14.9
248,2.25,30.0,3.0,10.0,3.0,14.0,30.0,18.0,32.4,7.89,10.7,2.55,65.42,15.9,2.59,15.9,9.120000000000001,50.1,14.1
249,2.25,30.0,3.5,10.0,3.0,14.0,30.0,18.0,37.800000000000004,8.04,10.8,2.29,59.41,14.7,2.34,14.9,9.120000000000001,50.48,13.1
250,2.25,30.0,4.0,10.0,3.0,14.0,30.0,18.0,43.2,8.17,10.8,2.12,53.72,13.5,2.11,13.6,9.120000000000001,50.82,12.8
251,2.25,30.0,4.5,10.0,3.0,14.0,30.0,18.0,48.6,8.280000000000001,10.8,2.0,48.49,12.3,1.91,12.3,9.120000000000001,51.12,11.9
252,2.5,10.0,2.0,10.0,1.0,16.0,10.0,6.0,21.6,7.19,10.200000000000001,3.4999999999999996,78.57,19.4,3.53,19.5,10.200000000000001,48.84,16.3
253,2.5,10.0,2.5,10.0,1.0,16.0,10.0,6.0,27.0,7.35,10.1,2.85,73.0,18.3,3.14,18.5,10.200000000000001,49.47,15.8
254,2.5,10.0,3.0,10.0,1.0,16.0,10.0,6.0,32.4,7.510000000000001,10.0,2.46,67.48,17.2,2.83,17.4,10.200000000000001,49.93,15.0
255,2.5,10.0,3.5,10.0,1.0,16.0,10.0,6.0,37.800000000000004,7.68,10.0,2.19,61.29,16.0,2.53,16.0,10.200000000000001,50.31,14.2
256,2.5,10.0,4.0,10.0,1.0,16.0,10.0,6.0,43.2,7.839999999999999,10.1,2.0100000000000002,55.44,14.6,2.3,14.7,10.200000000000001,50.64,13.3
257,2.5,10.0,4.5,10.0,1.0,16.0,10.0,6.0,48.6,8.0,10.1,1.88,50.06,13.2,2.07,13.4,10.200000000000001,50.94,12.0
258,2.5,11.0,2.0,10.0,1.0,16.0,11.0,6.6000000000000005,21.6,6.92,10.0,3.51,79.03,20.8,3.8,21.0,11.100000000000001,48.72,18.0
259,2.5,11.0,2.5,10.0,1.0,16.0,11.0,6.6000000000000005,27.0,7.069999999999999,9.889999999999999,2.86,73.27,19.7,3.39,19.8,11.100000000000001,49.35,17.3
260,2.5,11.0,3.0,10.0,1.0,16.0,11.0,6.6000000000000005,32.4,7.220000000000001,9.85,2.46,67.03,18.3,3.03,18.6,11.100000000000001,49.82,15.9
261,2.5,11.0,3.5,10.0,1.0,16.0,11.0,6.6000000000000005,37.800000000000004,7.37,9.85,2.1999999999999997,60.83,17.1,2.73,17.3,11.100000000000001,50.2,15.6
262,2.5,11.0,4.0,10.0,1.0,16.0,11.0,6.6000000000000005,43.2,7.510000000000001,9.87,2.02,54.82,15.6,2.46,15.7,11.100000000000001,50.54,14.5
263,2.5,11.0,4.5,10.0,1.0,16.0,11.0,6.6000000000000005,48.6,7.65,9.899999999999999,1.89,49.69,14.1,2.23,14.3,11.100000000000001,50.84,13.6
264,2.5,12.0,2.0,10.0,1.0,16.0,12.0,7.2,21.6,6.6899999999999995,9.91,3.52,79.49,22.3,4.06,22.6,11.999999999999998,48.59,19.4
265,2.5,12.0,2.5,10.0,1.0,16.0,12.0,7.2,27.0,6.83,9.75,2.87,72.45,20.7,3.63,20.9,11.999999999999998,49.23,18.9
266,2.5,12.0,3.0,10.0,1.0,16.0,12.0,7.2,32.4,6.96,9.7,2.47,66.55,19.4,3.24,19.5,11.999999999999998,49.71,17.1
267,2.5,12.0,3.5,10.0,1.0,16.0,12.0,7.2,37.800000000000004,7.1,9.69,2.21,60.45,18.1,2.92,18.3,11.999999999999998,50.1,16.9
268,2.5,12.0,4.0,10.0,1.0,16.0,12.0,7.2,43.2,7.23,9.71,2.03,54.33,16.6,2.63,16.7,11.999999999999998,50.44,15.8
269,2.5,12.0,4.5,10.0,1.0,16.0,12.0,7.2,48.6,7.35,9.73,1.9000000000000001,49.05,15.0,2.38,15.1,11.999999999999998,50.74,14.8
270,2.5,13.0,2.0,10.0,1.0,16.0,13.0,7.800000000000001,21.6,6.489999999999999,9.8,3.53,77.88,23.2,4.34,23.5,12.899999999999999,48.47,21.0
271,2.5,13.0,2.5,10.0,1.0,16.0,13.0,7.800000000000001,27.0,6.62,9.629999999999999,2.88,72.66,22.1,3.85,22.4,12.899999999999999,49.11,20.4
272,2.5,13.0,3.0,10.0,1.0,16.0,13.0,7.800000000000001,32.4,6.74,9.57,2.48,66.49,20.7,3.45,20.8,12.899999999999999,49.6,19.0
273,2.5,13.0,3.5,10.0,1.0,16.0,13.0,7.800000000000001,37.800000000000004,6.86,9.559999999999999,2.21,60.13,19.0,3.09,19.2,12.899999999999999,49.99,18.1
274,2.5,13.0,4.0,10.0,1.0,16.0,13.0,7.800000000000001,43.2,6.98,9.57,2.03,53.96,17.5,2.8,17.7,12.899999999999999,50.33,17.1
275,2.5,13.0,4.5,10.0,1.0,16.0,13.0,7.800000000000001,48.6,7.09,9.59,1.91,48.55,15.9,2.52,15.9,12.899999999999999,50.64,15.8
276,2.5,14.0,2.0,10.0,1.0,16.0,14.0,8.4,21.6,6.319999999999999,9.71,3.54,78.22,24.5,4.6,24.6,13.799999999999999,48.35,22.4
277,2.5,14.0,2.5,10.0,1.0,16.0,14.0,8.4,27.0,6.430000000000001,9.53,2.89,72.87,23.4,4.07,23.7,13.799999999999999,49.0,21.4
278,2.5,14.0,3.0,10.0,1.0,16.0,14.0,8.4,32.4,6.55,9.46,2.4899999999999998,66.01,21.5,3.66,21.7,13.799999999999999,49.49,20.5
279,2.5,14.0,3.5,10.0,1.0,16.0,14.0,8.4,37.800000000000004,6.66,9.450000000000001,2.22,59.87,19.9,3.27,19.9,13.799999999999999,49.89,19.4
280,2.5,14.0,4.0,10.0,1.0,16.0,14.0,8.4,43.2,6.76,9.450000000000001,2.04,53.72,18.3,2.96,18.5,13.799999999999999,50.23,18.3
281,2.5,14.0,4.5,10.0,1.0,16.0,14.0,8.4,48.6,6.86,9.47,1.92,48.19,16.6,2.68,16.8,13.799999999999999,50.54,17.0
282,2.5,15.0,2.0,10.0,1.0,16.0,15.0,9.0,21.6,6.16,9.629999999999999,3.5500000000000003,78.56,25.8,4.84,25.9,14.7,48.23,23.8
283,2.5,15.0,2.5,10.0,1.0,16.0,15.0,9.0,27.0,6.2700000000000005,9.450000000000001,2.9,71.84,24.1,4.31,24.3,14.7,48.89,22.8
284,2.5,15.0,3.0,10.0,1.0,16.0,15.0,9.0,32.4,6.38,9.370000000000001,2.5,65.96,22.7,3.84,23.0,14.7,49.38,22.0
285,2.5,15.0,3.5,10.0,1.0,16.0,15.0,9.0,37.800000000000004,6.4799999999999995,9.35,2.23,59.54,21.0,3.46,21.2,14.7,49.79,19.9
286,2.5,15.0,4.0,10.0,1.0,16.0,15.0,9.0,43.2,6.58,9.35,2.05,53.59,19.1,3.11,19.2,14.7,50.14,19.4
287,2.5,15.0,4.5,10.0,1.0,16.0,15.0,9.0,48.6,6.66,9.370000000000001,1.92,47.96,17.4,2.83,17.6,14.7,50.45,18.1
288,2.5,16.0,2.0,10.0,1.0,16.0,16.0,9.600000000000001,21.6,6.03,9.57,3.5599999999999996,78.91,27.0,5.07,27.4,15.5,48.12,25.0
289,2.5,16.0,2.5,10.0,1.0,16.0,16.0,9.600000000000001,27.0,6.13,9.370000000000001,2.91,72.02,25.3,4.52,25.3,15.5,48.78,24.2
290,2.5,16.0,3.0,10.0,1.0,16.0,16.0,9.600000000000001,32.4,6.23,9.3,2.5100000000000002,65.9,23.9,4.01,24.1,15.5,49.28,22.4
291,2.5,16.0,3.5,10.0,1.0,16.0,16.0,9.600000000000001,37.800000000000004,6.319999999999999,9.27,2.2399999999999998,59.39,21.6,3.63,21.9,15.5,49.69,22.0
292,2.5,16.0,4.0,10.0,1.0,16.0,16.0,9.600000000000001,43.2,6.41,9.27,2.06,52.96,20.1,3.26,20.1,15.5,50.04,20.6
293,2.5,16.0,4.5,10.0,1.0,16.0,16.0,9.600000000000001,48.6,6.489999999999999,9.28,1.9300000000000002,47.85,18.0,2.97,18.2,15.5,50.35,19.0
294,2.5,17.0,2.0,10.0,1.0,16.0,17.0,10.200000000000001,21.6,5.8999999999999995,9.51,3.5599999999999996,79.31,28.3,5.32,28.7,16.4,48.01,26.8
295,2.5,17.0,2.5,10.0,1.0,16.0,17.0,10.200000000000001,27.0,6.0,9.31,2.9200000000000004,72.18,26.4,4.72,26.7,16.4,48.67,25.5
296,2.5,17.0,3.0,10.0,1.0,16.0,17.0,10.200000000000001,32.4,6.09,9.23,2.52,65.43,24.4,4.22,24.5,16.4,49.18,24.4
297,2.5,17.0,3.5,10.0,1.0,16.0,17.0,10.200000000000001,37.800000000000004,6.18,9.2,2.25,59.11,22.7,3.79,22.9,16.4,49.59,22.1
298,2.5,17.0,4.0,10.0,1.0,16.0,17.0,10.200000000000001,43.2,6.260000000000001,9.2,2.06,53.03,20.7,3.42,20.8,16.4,49.94,20.8
299,2.5,17.0,4.5,10.0,1.0,16.0,17.0,10.200000000000001,48.6,6.33,9.2,1.9400000000000002,47.86,18.7,3.1,18.8,16.4,50.26,19.4
300,2.5,18.0,2.0,10.0,1.0,16.0,18.0,10.8,21.6,5.8,9.46,3.57,79.7,29.5,5.56,29.8,17.3,47.89,27.9
301,2.5,18.0,2.5,10.0,1.0,16.0,18.0,10.8,27.0,5.880000000000001,9.26,2.93,72.36,27.6,4.91,27.9,17.3,48.57,26.7
302,2.5,18.0,3.0,10.0,1.0,16.0,18.0,10.8,32.4,5.97,9.17,2.52,65.41,25.4,4.4,25.5,17.3,49.08,25.6
303,2.5,18.0,3.5,10.0,1.0,16.0,18.0,10.8,37.800000000000004,6.0600000000000005,9.139999999999999,2.25,58.79,23.7,3.93,23.9,17.3,49.49,23.4
304,2.5,18.0,4.0,10.0,1.0,16.0,18.0,10.8,43.2,6.13,9.129999999999999,2.07,52.47,21.6,3.57,21.8,17.3,49.85,21.9
305,2.5,18.0,4.5,10.0,1.0,16.0,18.0,10.8,48.6,6.2,9.139999999999999,1.9400000000000002,47.19,19.4,3.24,19.5,17.3,50.17,20.4
308,2.5,19.0,3.0,10.0,1.0,16.0,19.0,11.4,32.4,5.86,9.129999999999999,2.53,65.36,26.5,4.58,26.7,18.1,48.98,27.1
309,2.5,19.0,3.5,10.0,1.0,16.0,19.0,11.4,37.800000000000004,5.9399999999999995,9.09,2.2600000000000002,58.83,24.1,4.1,24.2,18.1,49.4,24.8
310,2.5,19.0,4.0,10.0,1.0,16.0,19.0,11.4,43.2,6.01,9.08,2.08,52.71,22.1,3.72,22.3,18.1,49.76,23.0
311,2.5,19.0,4.5,10.0,1.0,16.0,19.0,11.4,48.6,6.07,9.08,1.95,47.39,19.9,3.38,20.0,18.1,50.08,21.7
312,2.5,20.0,2.0,10.0,2.0,16.0,20.0,12.0,21.6,7.36,10.299999999999999,3.49,77.07,18.6,3.31,18.8,9.42,49.11,15.6
313,2.5,20.0,2.5,10.0,2.0,16.0,20.0,12.0,27.0,7.5200000000000005,10.200000000000001,2.85,71.44,17.5,2.96,17.7,9.42,49.74,14.5
314,2.5,20.0,3.0,10.0,2.0,16.0,20.0,12.0,32.4,7.68,10.200000000000001,2.4499999999999997,65.9,16.4,2.65,16.6,9.42,50.21,14.3
315,2.5,20.0,3.5,10.0,2.0,16.0,20.0,12.0,37.800000000000004,7.83,10.200000000000001,2.18,59.82,15.2,2.39,15.3,9.42,50.59,13.5
316,2.5,20.0,4.0,10.0,2.0,16.0,20.0,12.0,43.2,7.96,10.200000000000001,2.0,54.07,13.9,2.16,14.1,9.42,50.93,12.7
317,2.5,20.0,4.5,10.0,2.0,16.0,20.0,12.0,48.6,8.08,10.200000000000001,1.88,48.8,12.7,1.94,12.7,9.42,51.23,11.5
318,2.5,20.999999999999996,2.0,10.0,2.0,16.0,21.0,12.600000000000001,21.6,7.21,10.200000000000001,3.4999999999999996,77.24,19.3,3.45,19.4,9.85,49.05,16.4
319,2.5,20.999999999999996,2.5,10.0,2.0,16.0,21.0,12.600000000000001,27.0,7.37,10.1,2.85,71.53,18.2,3.07,18.4,9.85,49.68,15.3
320,2.5,20.999999999999996,3.0,10.0,2.0,16.0,21.0,12.600000000000001,32.4,7.5200000000000005,10.1,2.4499999999999997,65.47,16.9,2.76,17.1,9.85,50.15,14.9
321,2.5,20.999999999999996,3.5,10.0,2.0,16.0,21.0,12.600000000000001,37.800000000000004,7.67,10.1,2.19,59.58,15.7,2.47,15.7,9.85,50.54,14.1
322,2.5,20.999999999999996,4.0,10.0,2.0,16.0,21.0,12.600000000000001,43.2,7.790000000000001,10.1,2.0100000000000002,53.89,14.3,2.24,14.5,9.85,50.87,12.8
323,2.5,20.999999999999996,4.5,10.0,2.0,16.0,21.0,12.600000000000001,48.6,7.8999999999999995,10.1,1.88,48.58,13.1,2.01,13.2,9.85,51.18,12.0
324,2.5,22.0,2.0,10.0,2.0,16.0,22.0,13.200000000000001,21.6,7.08,10.1,3.4999999999999996,77.42,20.0,3.58,20.0,10.3,48.99,17.1
325,2.5,22.0,2.5,10.0,2.0,16.0,22.0,13.200000000000001,27.0,7.23,10.0,2.86,71.64,18.8,3.17,19.0,10.3,49.62,16.1
