Point,Corner,ibias,mul_cap,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg1,nf_Mp_stg2,nf_Rz,nf_Mp3,nf_Mp4,Pass/Fail,CMRR_DC,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Region_Drive_1,Region_Drive_2,Region_Mn_tail1,Region_Mn_tail2,Region_Mp_stg1_1,Region_Mp_stg1_2,Region_Mp_stg2,Region_Mp_Rz,Region_Mn2,Region_Mp3,Region_Mp4,Region_Mn_ibias,Slew Rate Value,PSRR_DC
2.255e3,nom,8e-6,14,2,39,44,230,42,432,260,8,4,pass,63.92,5.092e-9,6.651e-9,23.96e-6,77.26,283.2e6,4.753e6,286.8e6,1.588e-3,48.45,2,2,2,2,2,2,2,1,2,2,2,2,226.9e6,-49.15
2.256e3,nom,8e-6,14,2,39,44,230,62,648,390,12,6,pass,63.11,5.188e-9,6.628e-9,21.56e-6,68.42,233.4e6,4.348e6,235.9e6,1.588e-3,48.74,2,2,2,2,2,2,2,1,2,2,2,2,215.8e6,-49.66
2.257e3,nom,8e-6,14,2,39,44,345,14,216,159,4,2,pass,68.92,4.857e-9,6.846e-9,31.91e-6,87.14,366.3e6,5.71e6,369.8e6,2.262e-3,46.66,2,2,2,2,2,2,2,1,2,2,2,2,188.1e6,-46.57
2.258e3,nom,8e-6,14,2,39,44,345,28,432,276,6,3,pass,64.69,5.002e-9,6.699e-9,26.7e-6,83.24,280.4e6,4.821e6,284.2e6,2.262e-3,48,2,2,2,2,2,2,2,1,2,2,2,2,216.4e6,-48.5
2.259e3,nom,8e-6,14,2,39,44,345,42,648,390,8,4,pass,63.95,5.1e-9,6.651e-9,23.96e-6,78.15,246.5e6,4.366e6,247.4e6,2.263e-3,48.45,2,2,2,2,2,2,2,1,2,2,2,2,207.2e6,-49.14
2.26e3,nom,8e-6,14,2,39,66,115,62,216,130,8,4,pass,62.35,4.294e-9,6.044e-9,22.12e-6,52.47,505.8e6,7.234e6,506.3e6,1.03e-3,47.88,2,2,2,2,2,2,2,1,2,2,2,2,353.3e6,-48.68
2.261e3,nom,8e-6,14,2,39,66,115,124,432,260,16,8,pass,61.88,4.409e-9,5.99e-9,18.46e-6,47,394.5e6,6.546e6,395e6,1.031e-3,48.24,2,2,2,2,2,2,2,1,2,2,2,2,365.7e6,-49.25
2.262e3,nom,8e-6,14,2,39,66,115,186,648,390,24,12,pass,61.7,4.475e-9,5.977e-9,16.63e-6,47.18,291.6e6,6.093e6,294.6e6,1.031e-3,48.31,2,2,2,2,2,2,2,1,2,2,2,2,352e6,-49.4
2.263e3,nom,8e-6,14,2,39,66,230,31,216,130,4,2,pass,63.67,4.184e-9,6.154e-9,26.46e-6,75.51,481.7e6,7.614e6,484.2e6,1.704e-3,47.02,2,2,2,2,2,2,2,1,2,2,2,2,320e6,-47.45
2.264e3,nom,8e-6,14,2,39,66,230,62,432,260,8,4,pass,62.41,4.299e-9,6.044e-9,22.12e-6,67.6,400.5e6,6.673e6,400.9e6,1.704e-3,47.87,2,2,2,2,2,2,2,1,2,2,2,2,340e6,-48.67
2.265e3,nom,8e-6,14,2,39,66,230,93,648,390,12,6,pass,62.1,4.369e-9,6.007e-9,19.89e-6,63.04,352e6,6.103e6,355.6e6,1.705e-3,48.13,2,2,2,2,2,2,2,1,2,2,2,2,326e6,-49.06
2.266e3,nom,8e-6,14,2,39,66,345,21,216,159,4,2,pass,67.38,4.126e-9,6.245e-9,29.15e-6,61.42,714.1e6,7.927e6,715.9e6,2.378e-3,46.15,2,2,2,2,2,2,2,1,2,2,2,2,250.8e6,-46.1
2.267e3,nom,8e-6,14,2,39,66,345,42,432,276,6,3,pass,63.5,4.236e-9,6.097e-9,24.48e-6,75.74,407.7e6,6.787e6,409.4e6,2.379e-3,47.44,2,2,2,2,2,2,2,1,2,2,2,2,324.6e6,-47.95
2.268e3,nom,8e-6,14,2,39,66,345,62,648,390,8,4,pass,62.44,4.304e-9,6.044e-9,22.12e-6,71.73,342.2e6,6.127e6,346.1e6,2.379e-3,47.87,2,2,2,2,2,2,2,1,2,2,2,2,314.1e6,-48.66
2.278e3,nom,8e-6,14,4,13,44,115,42,216,130,16,8,pass,60.94,8.83e-9,11.27e-9,31.8e-6,84.61,143.9e6,2.4e6,145.7e6,452.2e-6,48.03,2,2,2,2,2,2,2,1,2,2,2,2,109.3e6,-49.15
2.279e3,nom,8e-6,14,4,13,44,115,83,432,260,32,16,pass,60.55,9.183e-9,11.4e-9,26.69e-6,75.32,126.1e6,2.224e6,126.2e6,452.4e-6,48.11,2,2,2,2,2,2,2,1,2,2,2,2,114.8e6,-49.39
2.28e3,nom,8e-6,14,4,13,44,115,124,648,382,46,23,pass,60.38,9.386e-9,11.48e-9,24.17e-6,69.73,111.1e6,2.08e6,112.5e6,452.5e-6,48.05,2,2,2,2,2,2,2,1,2,2,2,2,110.7e6,-49.4
2.281e3,nom,8e-6,14,4,13,44,230,21,216,130,8,4,pass,61.33,8.486e-9,11.22e-9,38.12e-6,89.38,129.3e6,2.448e6,130.1e6,784e-6,47.66,2,2,2,2,2,2,2,1,2,2,2,2,106.7e6,-48.55
2.282e3,nom,8e-6,14,4,13,44,230,42,432,260,16,8,pass,60.99,8.848e-9,11.27e-9,31.8e-6,83.36,118.4e6,2.221e6,119.6e6,784.3e-6,48.03,2,2,2,2,2,2,2,1,2,2,2,2,106.9e6,-49.13
2.283e3,nom,8e-6,14,4,13,44,230,62,648,390,24,12,pass,60.61,9.062e-9,11.34e-9,28.75e-6,79.75,109.1e6,2.052e6,110.6e6,784.4e-6,48.11,2,2,2,2,2,2,2,1,2,2,2,2,104.1e6,-49.36
2.284e3,nom,8e-6,14,4,13,44,345,14,216,138,6,3,pass,61.72,8.291e-9,11.24e-9,42.38e-6,92.37,127.3e6,2.494e6,127.7e6,1.116e-3,47.24,2,2,2,2,2,2,2,1,2,2,2,2,102.5e6,-47.94
2.285e3,nom,8e-6,14,4,13,44,345,28,432,276,12,6,pass,61.18,8.642e-9,11.23e-9,35.35e-6,87.18,117.2e6,2.224e6,118.5e6,1.116e-3,47.86,2,2,2,2,2,2,2,1,2,2,2,2,100.3e6,-48.85
2.286e3,nom,8e-6,14,4,13,44,345,42,648,390,16,8,pass,61.01,8.868e-9,11.27e-9,31.8e-6,82.71,106.6e6,2.04e6,107.8e6,1.116e-3,48.03,2,2,2,2,2,2,2,1,2,2,2,2,98.22e6,-49.13
2.287e3,nom,8e-6,14,4,13,66,115,62,216,130,16,8,pass,59.55,7.687e-9,10.47e-9,30.05e-6,75.51,208.1e6,3.349e6,209.3e6,508e-6,47.31,2,2,2,2,2,2,2,1,2,2,2,2,152.5e6,-48.5
2.288e3,nom,8e-6,14,4,13,66,115,124,432,260,32,16,pass,59.37,7.97e-9,10.54e-9,25.42e-6,64.52,153.8e6,3.102e6,154.6e6,508.2e-6,47.35,2,2,2,2,2,2,2,1,2,2,2,2,170.9e6,-48.65
2.289e3,nom,8e-6,14,4,13,66,115,186,648,382,46,23,pass,59.25,8.126e-9,10.59e-9,23.18e-6,59.04,133.8e6,2.924e6,135.1e6,508.3e-6,47.28,2,2,2,2,2,2,2,1,2,2,2,2,168e6,-48.62
2.29e3,nom,8e-6,14,4,13,66,230,31,216,130,8,4,pass,59.83,7.407e-9,10.46e-9,35.74e-6,87.32,181.2e6,3.43e6,183.7e6,839.8e-6,46.98,2,2,2,2,2,2,2,1,2,2,2,2,153.4e6,-47.95
2.291e3,nom,8e-6,14,4,13,66,230,62,432,260,16,8,pass,59.59,7.702e-9,10.47e-9,30.04e-6,74.96,152.2e6,3.102e6,153.2e6,840.1e-6,47.31,2,2,2,2,2,2,2,1,2,2,2,2,163e6,-48.48
2.292e3,nom,8e-6,14,4,13,66,230,93,648,390,24,12,pass,59.48,7.872e-9,10.51e-9,27.21e-6,74.73,148e6,2.893e6,149.5e6,840.2e-6,47.36,2,2,2,2,2,2,2,1,2,2,2,2,159.3e6,-48.61
2.293e3,nom,8e-6,14,4,13,66,345,21,216,138,6,3,pass,60.56,7.253e-9,10.49e-9,39.44e-6,91.78,178.8e6,3.499e6,181.3e6,1.172e-3,46.57,2,2,2,2,2,2,2,1,2,2,2,2,147.4e6,-47.28
2.294e3,nom,8e-6,14,4,13,66,345,42,432,276,12,6,pass,60.04,7.54e-9,10.45e-9,33.11e-6,84.83,161.9e6,3.104e6,162.7e6,1.172e-3,47.15,2,2,2,2,2,2,2,1,2,2,2,2,151.5e6,-48.14
2.295e3,nom,8e-6,14,4,13,66,345,62,648,390,16,8,pass,59.61,7.716e-9,10.47e-9,30.04e-6,75.07,137.8e6,2.876e6,139.5e6,1.172e-3,47.31,2,2,2,2,2,2,2,1,2,2,2,2,151.3e6,-48.48
2.314e3,nom,8e-6,14,4,26,66,115,62,216,130,16,8,pass,61.5,6.504e-9,8.173e-9,23.81e-6,64.85,262.4e6,3.717e6,263.5e6,510.4e-6,48.48,2,2,2,2,2,2,2,1,2,2,2,2,173.2e6,-49.69
2.315e3,nom,8e-6,14,4,26,66,115,124,432,260,32,16,pass,61.29,6.725e-9,8.225e-9,19.78e-6,56.42,209.3e6,3.439e6,210.5e6,510.6e-6,48.58,2,2,2,2,2,2,2,1,2,2,2,2,180.1e6,-49.9
2.316e3,nom,8e-6,14,4,26,66,115,186,648,382,46,23,pass,61.17,6.849e-9,8.267e-9,17.8e-6,52.52,175.5e6,3.21e6,177.3e6,510.7e-6,48.53,2,2,2,2,2,2,2,1,2,2,2,2,173.9e6,-49.9
2.317e3,nom,8e-6,14,4,26,66,230,31,216,130,8,4,pass,61.86,6.285e-9,8.173e-9,28.68e-6,79.14,212.8e6,3.82e6,215.1e6,842.2e-6,48.08,2,2,2,2,2,2,2,1,2,2,2,2,173.4e6,-49.08
2.318e3,nom,8e-6,14,4,26,66,230,62,432,260,16,8,pass,61.55,6.514e-9,8.172e-9,23.81e-6,74.24,203.9e6,3.456e6,204.8e6,842.5e-6,48.48,2,2,2,2,2,2,2,1,2,2,2,2,175.1e6,-49.68
2.319e3,nom,8e-6,14,4,26,66,230,93,648,390,24,12,pass,61.42,6.653e-9,8.199e-9,21.35e-6,65.82,167.1e6,3.191e6,168.7e6,842.6e-6,48.57,2,2,2,2,2,2,2,1,2,2,2,2,166.9e6,-49.83
2.32e3,nom,8e-6,14,4,26,66,345,21,216,138,6,3,pass,62.8,6.164e-9,8.21e-9,31.82e-6,89.23,231.4e6,3.901e6,234.3e6,1.174e-3,47.63,2,2,2,2,2,2,2,1,2,2,2,2,163.8e6,-48.34
2.321e3,nom,8e-6,14,4,26,66,345,42,432,276,12,6,pass,62.08,6.39e-9,8.164e-9,26.44e-6,76.35,187.6e6,3.473e6,189.4e6,1.174e-3,48.29,2,2,2,2,2,2,2,1,2,2,2,2,167.1e6,-49.29
2.322e3,nom,8e-6,14,4,26,66,345,62,648,390,16,8,pass,61.56,6.525e-9,8.173e-9,23.81e-6,75.74,178.1e6,3.175e6,180.4e6,1.175e-3,48.48,2,2,2,2,2,2,2,1,2,2,2,2,160.8e6,-49.67
2.359e3,nom,8e-6,14,6,13,44,115,42,216,130,24,12,pass,61.16,10.53e-9,12.54e-9,30.75e-6,81.26,97.36e6,1.697e6,97.85e6,303.1e-6,48.61,2,2,2,2,2,2,2,1,2,2,2,2,76.46e6,-49.92
2.36e3,nom,8e-6,14,6,13,44,115,83,432,255,46,23,pass,60.81,10.95e-9,12.75e-9,25.61e-6,75.12,89.24e6,1.573e6,90.39e6,303.3e-6,48.59,2,2,2,2,2,2,2,1,2,2,2,2,77.03e6,-50.04
2.361e3,nom,8e-6,14,6,13,44,115,124,648,379,68,34,pass,60.65,11.21e-9,12.87e-9,23.1e-6,66.86,75.95e6,1.486e6,76.52e6,303.3e-6,48.5,2,2,2,2,2,2,2,1,2,2,2,2,74.1e6,-50
2.362e3,nom,8e-6,14,6,13,44,230,21,216,130,12,6,pass,61.41,10.11e-9,12.38e-9,37.15e-6,85.48,92.04e6,1.72e6,93.15e6,523.1e-6,48.39,2,2,2,2,2,2,2,1,2,2,2,2,74.46e6,-49.54
2.363e3,nom,8e-6,14,6,13,44,230,42,432,260,24,12,pass,61.2,10.55e-9,12.54e-9,30.75e-6,83.2,86.48e6,1.565e6,87.6e6,523.3e-6,48.61,2,2,2,2,2,2,2,1,2,2,2,2,73.45e6,-49.91
2.364e3,nom,8e-6,14,6,13,44,230,62,648,379,34,17,pass,60.87,10.81e-9,12.66e-9,27.68e-6,79.01,78.98e6,1.465e6,79.07e6,523.4e-6,48.62,2,2,2,2,2,2,2,1,2,2,2,2,70.94e6,-50.05
2.365e3,nom,8e-6,14,6,13,44,345,14,216,130,8,4,pass,61.61,9.86e-9,12.34e-9,41.48e-6,89.59,91.21e6,1.745e6,92.38e6,743.3e-6,48.1,2,2,2,2,2,2,2,1,2,2,2,2,73.01e6,-49.11
2.366e3,nom,8e-6,14,6,13,44,345,28,432,260,16,8,pass,61.33,10.3e-9,12.44e-9,34.34e-6,85.27,84.32e6,1.564e6,85.25e6,743.5e-6,48.51,2,2,2,2,2,2,2,1,2,2,2,2,70.79e6,-49.73
2.367e3,nom,8e-6,14,6,13,44,345,42,648,390,24,12,pass,61.22,10.58e-9,12.54e-9,30.75e-6,82.61,78.25e6,1.455e6,78.48e6,743.6e-6,48.61,2,2,2,2,2,2,2,1,2,2,2,2,67.46e6,-49.9
2.368e3,nom,8e-6,14,6,13,66,115,62,216,130,24,12,pass,60.02,9.067e-9,11.36e-9,28.72e-6,74.79,136e6,2.383e6,137.4e6,340.1e-6,47.98,2,2,2,2,2,2,2,1,2,2,2,2,111.7e6,-49.36
2.369e3,nom,8e-6,14,6,13,66,115,124,432,255,46,23,pass,59.86,9.416e-9,11.51e-9,24.14e-6,64.65,112.3e6,2.23e6,113.6e6,340.3e-6,47.93,2,2,2,2,2,2,2,1,2,2,2,2,117.8e6,-49.39
2.37e3,nom,8e-6,14,6,13,66,115,186,648,379,68,34,pass,59.74,9.607e-9,11.6e-9,21.94e-6,59.12,99.1e6,2.096e6,99.27e6,340.4e-6,47.83,2,2,2,2,2,2,2,1,2,2,2,2,114.6e6,-49.32
2.371e3,nom,8e-6,14,6,13,66,230,31,216,130,12,6,pass,60.21,8.718e-9,11.26e-9,34.39e-6,82.96,127.1e6,2.418e6,127.4e6,560.2e-6,47.8,2,2,2,2,2,2,2,1,2,2,2,2,110.4e6,-49.02
2.372e3,nom,8e-6,14,6,13,66,230,62,432,260,24,12,pass,60.06,9.086e-9,11.36e-9,28.72e-6,75.26,113.6e6,2.223e6,115.1e6,560.4e-6,47.98,2,2,2,2,2,2,2,1,2,2,2,2,112.7e6,-49.35
2.373e3,nom,8e-6,14,6,13,66,230,93,648,379,34,17,pass,59.97,9.303e-9,11.45e-9,25.91e-6,70.41,102.6e6,2.07e6,103.1e6,560.5e-6,47.98,2,2,2,2,2,2,2,1,2,2,2,2,109e6,-49.4
2.374e3,nom,8e-6,14,6,13,66,345,21,216,130,8,4,pass,60.72,8.522e-9,11.24e-9,38.1e-6,84.91,123.1e6,2.45e6,123.7e6,780.3e-6,47.52,2,2,2,2,2,2,2,1,2,2,2,2,107.9e6,-48.53
2.375e3,nom,8e-6,14,6,13,66,345,42,432,260,16,8,pass,60.43,8.884e-9,11.3e-9,31.77e-6,82.87,116.1e6,2.221e6,117.5e6,780.6e-6,47.9,2,2,2,2,2,2,2,1,2,2,2,2,107.9e6,-49.12
2.376e3,nom,8e-6,14,6,13,66,345,62,648,390,24,12,pass,60.07,9.106e-9,11.36e-9,28.72e-6,75.37,103.1e6,2.052e6,103.8e6,780.7e-6,47.98,2,2,2,2,2,2,2,1,2,2,2,2,104.8e6,-49.34
2.431e3,nom,11e-6,6,2,13,22,115,21,216,73,8,4,pass,61.47,7.479e-9,10.61e-9,39.14e-6,66.93,363e6,6.557e6,366.4e6,1.073e-3,47.2,2,2,2,2,2,2,2,1,2,2,2,2,329.7e6,-47.66
2.432e3,nom,11e-6,6,2,13,22,115,42,432,146,16,8,pass,60.97,7.774e-9,10.59e-9,32.81e-6,61.74,283.1e6,5.482e6,286.2e6,1.073e-3,47.71,2,2,2,2,2,2,2,1,2,2,2,2,298.9e6,-48.43
2.433e3,nom,11e-6,6,2,13,22,115,62,648,219,24,12,pass,60.52,7.948e-9,10.61e-9,29.76e-6,57.88,220.9e6,4.784e6,223.6e6,1.073e-3,47.84,2,2,2,2,2,2,2,1,2,2,2,2,266.3e6,-48.74
2.434e3,nom,11e-6,6,2,13,22,230,11,216,73,4,2,pass,66.07,7.238e-9,10.73e-9,46.04e-6,75.52,311.6e6,6.917e6,312.5e6,1.981e-3,46.08,2,2,2,2,2,2,2,1,2,2,2,2,296.4e6,-45.71
2.435e3,nom,11e-6,6,2,13,22,230,21,432,146,8,4,pass,61.57,7.487e-9,10.61e-9,39.14e-6,70.42,259e6,5.516e6,260.7e6,1.982e-3,47.2,2,2,2,2,2,2,2,1,2,2,2,2,273e6,-47.64
2.436e3,nom,11e-6,6,2,13,22,230,31,648,219,12,6,pass,60.81,7.654e-9,10.59e-9,35.44e-6,68.55,225.1e6,4.729e6,227.9e6,1.982e-3,47.56,2,2,2,2,2,2,2,1,2,2,2,2,244.1e6,-48.26
2.437e3,nom,11e-6,6,2,13,22,345,7,216,90,4,2,pass,67.32,7.092e-9,10.88e-9,51.21e-6,84.45,407.9e6,7.21e6,409.3e6,2.891e-3,44.97,2,2,2,2,2,2,2,1,2,2,2,2,237.9e6,-44.42
2.438e3,nom,11e-6,6,2,13,22,345,14,432,155,6,3,pass,62.24,7.329e-9,10.67e-9,43.35e-6,79.54,269.9e6,5.565e6,273.1e6,2.892e-3,46.64,2,2,2,2,2,2,2,1,2,2,2,2,253.3e6,-46.84
2.439e3,nom,11e-6,6,2,13,22,345,21,648,219,8,4,pass,61.55,7.493e-9,10.61e-9,39.14e-6,76.73,230.4e6,4.715e6,233.1e6,2.892e-3,47.2,2,2,2,2,2,2,2,1,2,2,2,2,229e6,-47.63
2.44e3,nom,11e-6,6,2,13,44,115,42,216,73,8,4,pass,57.08,6.137e-9,9.894e-9,35.97e-6,47.48,544.5e6,11.37e6,549.1e6,1.226e-3,45.78,2,2,2,2,2,2,2,1,2,2,2,2,661.9e6,-46.23
2.441e3,nom,11e-6,6,2,13,44,115,83,432,146,16,8,pass,56.71,6.325e-9,9.831e-9,30.63e-6,46.93,371.3e6,9.55e6,374.9e6,1.226e-3,46.22,2,2,2,2,2,2,2,1,2,2,2,2,635.7e6,-46.99
2.442e3,nom,11e-6,6,2,13,44,115,124,648,219,24,12,pass,56.61,6.434e-9,9.82e-9,27.95e-6,45.1,313.3e6,8.388e6,313.8e6,1.226e-3,46.31,2,2,2,2,2,2,2,1,2,2,2,2,562.2e6,-47.19
2.443e3,nom,11e-6,6,2,13,44,230,21,216,73,4,2,pass,57.89,5.957e-9,10.03e-9,42.4e-6,65.85,556.3e6,11.92e6,561.4e6,2.134e-3,44.76,2,2,2,2,2,2,2,1,2,2,2,2,594.8e6,-44.71
2.444e3,nom,11e-6,6,2,13,44,230,42,432,146,8,4,pass,57.13,6.14e-9,9.893e-9,35.97e-6,61.8,434e6,9.597e6,438.5e6,2.135e-3,45.78,2,2,2,2,2,2,2,1,2,2,2,2,555.7e6,-46.21
2.445e3,nom,11e-6,6,2,13,44,230,62,648,219,12,6,pass,56.72,6.249e-9,9.85e-9,32.79e-6,60.07,366.6e6,8.275e6,370.4e6,2.135e-3,46.09,2,2,2,2,2,2,2,1,2,2,2,2,503.6e6,-46.77
2.446e3,nom,11e-6,6,2,13,44,345,14,216,90,4,2,pass,59.71,5.862e-9,10.14e-9,46.49e-6,67.28,578.5e6,12.4e6,583.1e6,3.044e-3,43.71,2,2,2,2,2,2,2,1,2,2,2,2,407.1e6,-43.18
2.447e3,nom,11e-6,6,2,13,44,345,28,432,155,6,3,pass,57.44,6.033e-9,9.964e-9,39.62e-6,69.48,441e6,9.67e6,445.9e6,3.045e-3,45.27,2,2,2,2,2,2,2,1,2,2,2,2,520.1e6,-45.46
2.448e3,nom,11e-6,6,2,13,44,345,42,648,219,8,4,pass,57.14,6.144e-9,9.893e-9,35.97e-6,67.7,363.4e6,8.238e6,367.6e6,3.045e-3,45.78,2,2,2,2,2,2,2,1,2,2,2,2,472.5e6,-46.2
2.449e3,nom,11e-6,6,2,13,66,115,62,216,73,8,4,pass,52.39,5.618e-9,9.822e-9,35.29e-6,38.25,635.1e6,15.29e6,636e6,1.374e-3,44.74,2,2,2,2,2,2,2,1,2,2,2,2,1.363e9,-45.21
2.45e3,nom,11e-6,6,2,13,66,115,124,432,146,16,8,pass,52.53,5.754e-9,9.74e-9,30.19e-6,36.45,480.6e6,12.92e6,483.6e6,1.375e-3,45.14,2,2,2,2,2,2,2,1,2,2,2,2,1.066e9,-45.86
2.451e3,nom,11e-6,6,2,13,66,115,186,648,219,24,12,pass,52.59,5.831e-9,9.714e-9,27.68e-6,35.89,398.9e6,11.42e6,399.1e6,1.375e-3,45.2,2,2,2,2,2,2,2,1,2,2,2,2,897.4e6,-46.02
2.452e3,nom,11e-6,6,2,13,66,230,31,216,73,4,2,pass,52.39,5.483e-9,9.96e-9,41.38e-6,57.78,606.4e6,16.1e6,609.9e6,2.283e-3,43.77,2,2,2,2,2,2,2,1,2,2,2,2,816.8e6,-43.77
2.453e3,nom,11e-6,6,2,13,66,230,62,432,146,8,4,pass,52.42,5.619e-9,9.821e-9,35.29e-6,53.13,534.5e6,13.06e6,539e6,2.284e-3,44.74,2,2,2,2,2,2,2,1,2,2,2,2,869.4e6,-45.19
2.454e3,nom,11e-6,6,2,13,66,230,93,648,219,12,6,pass,52.51,5.702e-9,9.767e-9,32.18e-6,51.63,405.9e6,11.34e6,407.7e6,2.284e-3,45.02,2,2,2,2,2,2,2,1,2,2,2,2,773.3e6,-45.64
2.455e3,nom,11e-6,6,2,13,66,345,21,216,90,4,2,pass,53.38,5.409e-9,10.06e-9,45.11e-6,48.58,847.4e6,16.81e6,854e6,3.192e-3,42.76,2,2,2,2,2,2,2,1,2,2,2,2,504.4e6,-42.18
2.456e3,nom,11e-6,6,2,13,66,345,42,432,155,6,3,pass,52.67,5.543e-9,9.891e-9,38.6e-6,60.56,491.3e6,13.21e6,493.1e6,3.193e-3,44.26,2,2,2,2,2,2,2,1,2,2,2,2,795.4e6,-44.38
2.457e3,nom,11e-6,6,2,13,66,345,62,648,219,8,4,pass,52.43,5.622e-9,9.821e-9,35.29e-6,60.94,454.1e6,11.28e6,459.1e6,3.193e-3,44.74,2,2,2,2,2,2,2,1,2,2,2,2,718.6e6,-45.19
2.458e3,nom,11e-6,6,2,26,22,115,21,216,73,8,4,pass,64.38,6.397e-9,8.374e-9,31.72e-6,58.71,385.7e6,7.326e6,387.6e6,1.074e-3,48.24,2,2,2,2,2,2,2,1,2,2,2,2,341.3e6,-48.7
2.459e3,nom,11e-6,6,2,26,22,115,42,432,146,16,8,pass,63.57,6.63e-9,8.343e-9,26.31e-6,53.91,302.9e6,6.069e6,304.9e6,1.075e-3,48.82,2,2,2,2,2,2,2,1,2,2,2,2,302.7e6,-49.55
2.46e3,nom,11e-6,6,2,26,22,115,62,648,219,24,12,pass,62.97,6.767e-9,8.36e-9,23.67e-6,52,257.7e6,5.295e6,259.1e6,1.075e-3,48.98,2,2,2,2,2,2,2,1,2,2,2,2,271.4e6,-49.9
2.461e3,nom,11e-6,6,2,26,22,230,11,216,73,4,2,pass,71.68,6.207e-9,8.495e-9,37.54e-6,73.56,413.3e6,7.732e6,416e6,1.983e-3,47.03,2,2,2,2,2,2,2,1,2,2,2,2,319.6e6,-46.59
2.462e3,nom,11e-6,6,2,26,22,230,21,432,146,8,4,pass,64.46,6.403e-9,8.374e-9,31.72e-6,65.54,309.1e6,6.13e6,310.3e6,1.984e-3,48.24,2,2,2,2,2,2,2,1,2,2,2,2,284.5e6,-48.68
2.463e3,nom,11e-6,6,2,26,22,230,31,648,219,12,6,pass,63.43,6.534e-9,8.345e-9,28.56e-6,66.86,285.4e6,5.251e6,288.8e6,1.984e-3,48.64,2,2,2,2,2,2,2,1,2,2,2,2,252.4e6,-49.35
2.464e3,nom,11e-6,6,2,26,22,345,7,216,90,4,2,pass,74.96,6.099e-9,8.637e-9,41.89e-6,73.19,525.7e6,8.099e6,527.6e6,2.893e-3,45.85,2,2,2,2,2,2,2,1,2,2,2,2,270.1e6,-45.19
2.465e3,nom,11e-6,6,2,26,22,345,14,432,155,6,3,pass,65.65,6.28e-9,8.439e-9,35.29e-6,75.17,331.1e6,6.2e6,334e6,2.893e-3,47.63,2,2,2,2,2,2,2,1,2,2,2,2,269.3e6,-47.81
2.466e3,nom,11e-6,6,2,26,22,345,21,648,219,8,4,pass,64.49,6.409e-9,8.374e-9,31.72e-6,69.09,266.4e6,5.254e6,269.1e6,2.894e-3,48.23,2,2,2,2,2,2,2,1,2,2,2,2,240.5e6,-48.67
2.467e3,nom,11e-6,6,2,26,44,115,42,216,73,8,4,pass,61.8,4.913e-9,7.245e-9,27.66e-6,37.02,637.7e6,12.86e6,639.2e6,1.231e-3,47.19,2,2,2,2,2,2,2,1,2,2,2,2,721.3e6,-47.68
2.468e3,nom,11e-6,6,2,26,44,115,83,432,146,16,8,pass,60.94,5.055e-9,7.176e-9,23.26e-6,38.97,438.9e6,10.81e6,444.4e6,1.232e-3,47.71,2,2,2,2,2,2,2,1,2,2,2,2,652.8e6,-48.52
2.469e3,nom,11e-6,6,2,26,44,115,124,648,219,24,12,pass,60.7,5.138e-9,7.16e-9,21.04e-6,37.63,369.5e6,9.459e6,373.6e6,1.232e-3,47.83,2,2,2,2,2,2,2,1,2,2,2,2,579.5e6,-48.76
2.47e3,nom,11e-6,6,2,26,44,230,21,216,73,4,2,pass,63.95,4.78e-9,7.384e-9,32.88e-6,56.41,607.6e6,13.68e6,611e6,2.14e-3,46.07,2,2,2,2,2,2,2,1,2,2,2,2,646.1e6,-46.06
2.471e3,nom,11e-6,6,2,26,44,230,42,432,146,8,4,pass,61.87,4.916e-9,7.245e-9,27.66e-6,52.17,536.6e6,10.95e6,541.3e6,2.141e-3,47.19,2,2,2,2,2,2,2,1,2,2,2,2,584.5e6,-47.66
2.472e3,nom,11e-6,6,2,26,44,230,62,648,219,12,6,pass,61.06,4.997e-9,7.197e-9,25.04e-6,51.3,451e6,9.4e6,455.9e6,2.141e-3,47.55,2,2,2,2,2,2,2,1,2,2,2,2,522.2e6,-48.29
2.473e3,nom,11e-6,6,2,26,44,345,14,216,90,4,2,pass,69.3,4.711e-9,7.496e-9,36.17e-6,47.21,841.9e6,14.34e6,848.3e6,3.05e-3,44.96,2,2,2,2,2,2,2,1,2,2,2,2,550.2e6,-44.42
2.474e3,nom,11e-6,6,2,26,44,345,28,432,155,6,3,pass,62.74,4.836e-9,7.317e-9,30.63e-6,60.13,560.1e6,11.09e6,565.7e6,3.05e-3,46.63,2,2,2,2,2,2,2,1,2,2,2,2,552e6,-46.85
2.475e3,nom,11e-6,6,2,26,44,345,42,648,219,8,4,pass,61.9,4.919e-9,7.245e-9,27.66e-6,60.13,456.4e6,9.399e6,461.3e6,3.05e-3,47.19,2,2,2,2,2,2,2,1,2,2,2,2,493.6e6,-47.66
2.476e3,nom,11e-6,6,2,26,66,115,62,216,73,8,4,pass,59.29,4.294e-9,6.895e-9,26.24e-6,28.12,744.6e6,17.69e6,751.9e6,1.386e-3,46.42,2,2,2,2,2,2,2,1,2,2,2,2,1.436e9,-46.99
