Point,Corner,L_Mn_drive,L_Mn_tail1,L_Mp_stg1,nf_ibias,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,Pass/Fail,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Region_Drive_1,Region_Drive_2,Region_Mn_tail1,Region_Mn_tail2,Region_Mp_stg1_1,Region_Mp_stg1_2,Region_Mp_stg2,Region_Mp_Rz,Region_Mn2,Region_Mp3,Region_Mp4,Region_Mn_ibias,Slew Rate Value
484,nom,275e-9,2.7e-6,350e-9,2,15,21.6,135,315,pass,7.671e-9,10.18e-9,23.33e-6,62.26,165.4e6,2.561e6,166.7e6,1.029e-3,50.48,2,2,2,2,2,2,2,1,2,2,2,2,152.5e6
485,nom,275e-9,2.7e-6,400e-9,2,15,21.6,135,360,pass,7.787e-9,10.2e-9,21.31e-6,56.51,152.5e6,2.328e6,153.5e6,1.029e-3,50.83,2,2,2,2,2,2,2,1,2,2,2,2,142.7e6
486,nom,275e-9,2.7e-6,450e-9,2,15,21.6,135,404,pass,7.891e-9,10.23e-9,19.85e-6,51.01,140.8e6,2.115e6,142.5e6,1.029e-3,51.14,2,2,2,2,2,2,2,1,2,2,2,2,130.8e6
487,nom,275e-9,2.8e-6,200e-9,2,15,22.4,140,180,pass,7.151e-9,10.38e-9,38.35e-6,78.98,199e6,3.588e6,199.1e6,1.063e-3,48.91,2,2,2,2,2,2,2,1,2,2,2,2,173.8e6
488,nom,275e-9,2.8e-6,250e-9,2,15,22.4,140,225,pass,7.296e-9,10.19e-9,31.02e-6,74.27,191.3e6,3.204e6,192.7e6,1.063e-3,49.55,2,2,2,2,2,2,2,1,2,2,2,2,170.7e6
489,nom,275e-9,2.8e-6,300e-9,2,15,22.4,140,270,pass,7.443e-9,10.13e-9,26.4e-6,67.83,178.5e6,2.909e6,180.8e6,1.063e-3,50.04,2,2,2,2,2,2,2,1,2,2,2,2,163.4e6
490,nom,275e-9,2.8e-6,350e-9,2,15,22.4,140,315,pass,7.579e-9,10.12e-9,23.36e-6,62.1,167e6,2.626e6,168.6e6,1.063e-3,50.44,2,2,2,2,2,2,2,1,2,2,2,2,156.5e6
491,nom,275e-9,2.8e-6,400e-9,2,15,22.4,140,360,pass,7.69e-9,10.14e-9,21.34e-6,56.39,156.4e6,2.378e6,156.8e6,1.063e-3,50.79,2,2,2,2,2,2,2,1,2,2,2,2,148.8e6
492,nom,275e-9,2.8e-6,450e-9,2,15,22.4,140,404,pass,7.792e-9,10.16e-9,19.88e-6,51.18,142.9e6,2.165e6,144.5e6,1.063e-3,51.1,2,2,2,2,2,2,2,1,2,2,2,2,140.8e6
493,nom,275e-9,2.9e-6,200e-9,2,15,23.2,145,180,pass,7.05e-9,10.32e-9,38.39e-6,79.1,204.4e6,3.692e6,205.5e6,1.098e-3,48.85,2,2,2,2,2,2,2,1,2,2,2,2,181e6
494,nom,275e-9,2.9e-6,250e-9,2,15,23.2,145,225,pass,7.192e-9,10.12e-9,31.06e-6,73.08,193.6e6,3.312e6,194.7e6,1.098e-3,49.5,2,2,2,2,2,2,2,1,2,2,2,2,177.7e6
495,nom,275e-9,2.9e-6,300e-9,2,15,23.2,145,270,pass,7.333e-9,10.06e-9,26.45e-6,67.82,183.7e6,2.989e6,185.8e6,1.098e-3,49.98,2,2,2,2,2,2,2,1,2,2,2,2,170.3e6
496,nom,275e-9,2.9e-6,350e-9,2,15,23.2,145,315,pass,7.464e-9,10.05e-9,23.4e-6,61.98,172e6,2.705e6,174e6,1.098e-3,50.39,2,2,2,2,2,2,2,1,2,2,2,2,164.2e6
497,nom,275e-9,2.9e-6,400e-9,2,15,23.2,145,360,pass,7.573e-9,10.06e-9,21.37e-6,56.32,159e6,2.442e6,159.1e6,1.098e-3,50.74,2,2,2,2,2,2,2,1,2,2,2,2,154.7e6
498,nom,275e-9,2.9e-6,450e-9,2,15,23.2,145,404,pass,7.67e-9,10.09e-9,19.92e-6,50.79,147.1e6,2.228e6,148.5e6,1.098e-3,51.05,2,2,2,2,2,2,2,1,2,2,2,2,146.1e6
499,nom,275e-9,3e-6,200e-9,3,15,24,150,180,near,8.249e-9,11.08e-9,37.99e-6,78.52,153.9e6,2.667e6,154.8e6,757.2e-6,49.51,3,3,2,2,2,2,2,1,2,2,2,2,125.2e6
500,nom,275e-9,3e-6,250e-9,3,15,24,150,225,near,8.447e-9,10.95e-9,30.67e-6,73.5,146.7e6,2.403e6,148.3e6,757.2e-6,50.14,3,3,2,2,2,2,2,1,2,2,2,2,120.3e6
501,nom,275e-9,3e-6,300e-9,3,15,24,150,270,near,8.641e-9,10.93e-9,26.07e-6,68.45,139.4e6,2.182e6,141.1e6,757.3e-6,50.6,3,3,2,2,2,2,2,1,2,2,2,2,116.1e6
502,nom,275e-9,3e-6,350e-9,3,15,24,150,315,near,8.823e-9,10.96e-9,23.04e-6,62.76,130.8e6,1.972e6,131.7e6,757.3e-6,50.98,3,3,2,2,2,2,2,1,2,2,2,2,111.6e6
503,nom,275e-9,3e-6,400e-9,3,15,24,150,360,near,8.978e-9,11.01e-9,21.02e-6,57.17,121.2e6,1.798e6,122e6,757.3e-6,51.32,3,3,2,2,2,2,2,1,2,2,2,2,101.2e6
504,nom,275e-9,3e-6,450e-9,3,15,24,150,404,near,9.116e-9,11.06e-9,19.56e-6,51.8,112.1e6,1.631e6,113.4e6,757.3e-6,51.63,3,3,2,2,2,2,2,1,2,2,2,2,94.71e6
505,nom,300e-9,1e-6,200e-9,1,16,8,50,180,pass,7.966e-9,10.67e-9,37.84e-6,80.61,162.8e6,2.885e6,163.7e6,845.5e-6,49.23,2,2,2,2,2,2,2,1,2,2,2,2,133.7e6
506,nom,300e-9,1e-6,250e-9,1,16,8,50,225,pass,8.157e-9,10.53e-9,30.42e-6,75.69,155.2e6,2.592e6,155.8e6,845.6e-6,49.85,2,2,2,2,2,2,2,1,2,2,2,2,126.7e6
507,nom,300e-9,1e-6,300e-9,1,16,8,50,270,pass,8.352e-9,10.5e-9,25.74e-6,70.78,148.2e6,2.353e6,149.7e6,845.6e-6,50.3,2,2,2,2,2,2,2,1,2,2,2,2,125.1e6
508,nom,300e-9,1e-6,350e-9,1,16,8,50,315,pass,8.549e-9,10.52e-9,22.65e-6,65,139.4e6,2.135e6,141.1e6,845.6e-6,50.68,2,2,2,2,2,2,2,1,2,2,2,2,118.3e6
509,nom,300e-9,1e-6,400e-9,1,16,8,50,360,pass,8.738e-9,10.56e-9,20.57e-6,59.26,129.3e6,1.934e6,129.9e6,845.6e-6,51.02,2,2,2,2,2,2,2,1,2,2,2,2,107.2e6
510,nom,300e-9,1e-6,450e-9,1,16,8,50,404,pass,8.931e-9,10.61e-9,19.07e-6,53.68,119.6e6,1.766e6,120.5e6,845.6e-6,51.32,2,2,2,2,2,2,2,1,2,2,2,2,105.5e6
511,nom,300e-9,1.1e-6,200e-9,1,16,8.8,55,180,pass,7.644e-9,10.46e-9,37.93e-6,81.11,176e6,3.111e6,178.3e6,921.2e-6,49.1,2,2,2,2,2,2,2,1,2,2,2,2,146.4e6
512,nom,300e-9,1.1e-6,250e-9,1,16,8.8,55,225,pass,7.819e-9,10.29e-9,30.51e-6,76.03,168.3e6,2.813e6,170.1e6,921.2e-6,49.72,2,2,2,2,2,2,2,1,2,2,2,2,142.6e6
513,nom,300e-9,1.1e-6,300e-9,1,16,8.8,55,270,pass,7.999e-9,10.25e-9,25.83e-6,70.26,158.8e6,2.533e6,158.8e6,921.2e-6,50.19,2,2,2,2,2,2,2,1,2,2,2,2,137.2e6
514,nom,300e-9,1.1e-6,350e-9,1,16,8.8,55,315,pass,8.178e-9,10.27e-9,22.73e-6,64.52,150e6,2.308e6,151.3e6,921.3e-6,50.57,2,2,2,2,2,2,2,1,2,2,2,2,129.9e6
515,nom,300e-9,1.1e-6,400e-9,1,16,8.8,55,360,pass,8.347e-9,10.3e-9,20.65e-6,58.62,139.4e6,2.089e6,141.1e6,921.3e-6,50.91,2,2,2,2,2,2,2,1,2,2,2,2,117.9e6
516,nom,300e-9,1.1e-6,450e-9,1,16,8.8,55,404,pass,8.518e-9,10.34e-9,19.15e-6,53.2,127.9e6,1.901e6,128.3e6,921.3e-6,51.21,2,2,2,2,2,2,2,1,2,2,2,2,115.6e6
517,nom,300e-9,1.2e-6,200e-9,1,16,9.6,60,180,pass,7.369e-9,10.28e-9,38.02e-6,81.67,189e6,3.353e6,190.7e6,996.2e-6,48.97,2,2,2,2,2,2,2,1,2,2,2,2,159.6e6
518,nom,300e-9,1.2e-6,250e-9,1,16,9.6,60,225,pass,7.531e-9,10.1e-9,30.6e-6,75.13,178e6,3.018e6,180.3e6,996.2e-6,49.6,2,2,2,2,2,2,2,1,2,2,2,2,155.8e6
519,nom,300e-9,1.2e-6,300e-9,1,16,9.6,60,270,pass,7.697e-9,10.05e-9,25.91e-6,69.7,168.4e6,2.732e6,170.2e6,996.2e-6,50.08,2,2,2,2,2,2,2,1,2,2,2,2,147.8e6
520,nom,300e-9,1.2e-6,350e-9,1,16,9.6,60,315,pass,7.861e-9,10.05e-9,22.81e-6,64.07,159.6e6,2.464e6,159.9e6,996.2e-6,50.46,2,2,2,2,2,2,2,1,2,2,2,2,141e6
521,nom,300e-9,1.2e-6,400e-9,1,16,9.6,60,360,pass,8.013e-9,10.08e-9,20.73e-6,58.07,148.9e6,2.243e6,150.2e6,996.2e-6,50.81,2,2,2,2,2,2,2,1,2,2,2,2,128.3e6
522,nom,300e-9,1.2e-6,450e-9,1,16,9.6,60,404,pass,8.165e-9,10.11e-9,19.23e-6,52.48,136.7e6,2.031e6,138.2e6,996.2e-6,51.11,2,2,2,2,2,2,2,1,2,2,2,2,121.6e6
523,nom,300e-9,1.3e-6,200e-9,1,16,10.4,65,180,pass,7.186e-9,10.17e-9,38.1e-6,80.06,195e6,3.541e6,195.8e6,1.068e-3,48.87,2,2,2,2,2,2,2,1,2,2,2,2,170.9e6
524,nom,300e-9,1.3e-6,250e-9,1,16,10.4,65,225,pass,7.338e-9,9.978e-9,30.67e-6,75.56,187.3e6,3.159e6,189.2e6,1.068e-3,49.51,2,2,2,2,2,2,2,1,2,2,2,2,164.9e6
525,nom,300e-9,1.3e-6,300e-9,1,16,10.4,65,270,pass,7.495e-9,9.918e-9,25.98e-6,69.97,177.7e6,2.87e6,180e6,1.068e-3,49.98,2,2,2,2,2,2,2,1,2,2,2,2,156.8e6
526,nom,300e-9,1.3e-6,350e-9,1,16,10.4,65,315,pass,7.648e-9,9.915e-9,22.87e-6,63.96,166.1e6,2.589e6,167.5e6,1.068e-3,50.37,2,2,2,2,2,2,2,1,2,2,2,2,149.9e6
527,nom,300e-9,1.3e-6,400e-9,1,16,10.4,65,360,pass,7.787e-9,9.933e-9,20.79e-6,57.99,155.5e6,2.351e6,156e6,1.068e-3,50.72,2,2,2,2,2,2,2,1,2,2,2,2,136.1e6
528,nom,300e-9,1.3e-6,450e-9,1,16,10.4,65,404,pass,7.924e-9,9.963e-9,19.29e-6,52.8,141.5e6,2.137e6,143.2e6,1.068e-3,51.03,2,2,2,2,2,2,2,1,2,2,2,2,128.8e6
529,nom,300e-9,1.4e-6,200e-9,1,16,11.2,70,180,pass,6.971e-9,10.04e-9,38.19e-6,80.42,206.6e6,3.759e6,208.1e6,1.142e-3,48.74,2,2,2,2,2,2,2,1,2,2,2,2,181.2e6
530,nom,300e-9,1.4e-6,250e-9,1,16,11.2,70,225,pass,7.113e-9,9.836e-9,30.76e-6,75.84,199.2e6,3.372e6,199.3e6,1.142e-3,49.39,2,2,2,2,2,2,2,1,2,2,2,2,177.9e6
531,nom,300e-9,1.4e-6,300e-9,1,16,11.2,70,270,pass,7.259e-9,9.768e-9,26.06e-6,69.32,185.7e6,3.042e6,187.6e6,1.142e-3,49.87,2,2,2,2,2,2,2,1,2,2,2,2,168.9e6
532,nom,300e-9,1.4e-6,350e-9,1,16,11.2,70,315,pass,7.4e-9,9.757e-9,22.95e-6,63.55,174e6,2.757e6,176.2e6,1.142e-3,50.27,2,2,2,2,2,2,2,1,2,2,2,2,161.1e6
533,nom,300e-9,1.4e-6,400e-9,1,16,11.2,70,360,pass,7.526e-9,9.769e-9,20.86e-6,57.64,163.4e6,2.483e6,164.4e6,1.142e-3,50.62,2,2,2,2,2,2,2,1,2,2,2,2,153.3e6
534,nom,300e-9,1.4e-6,450e-9,1,16,11.2,70,404,pass,7.649e-9,9.794e-9,19.36e-6,52.38,149.1e6,2.27e6,150.3e6,1.142e-3,50.93,2,2,2,2,2,2,2,1,2,2,2,2,138.4e6
535,nom,300e-9,1.5e-6,200e-9,1,16,12,75,180,pass,6.782e-9,9.929e-9,38.28e-6,80.8,217.9e6,3.961e6,220.7e6,1.215e-3,48.62,2,2,2,2,2,2,2,1,2,2,2,2,195.2e6
536,nom,300e-9,1.5e-6,250e-9,1,16,12,75,225,pass,6.915e-9,9.716e-9,30.85e-6,74.65,206.2e6,3.575e6,207.7e6,1.215e-3,49.28,2,2,2,2,2,2,2,1,2,2,2,2,185.1e6
537,nom,300e-9,1.5e-6,300e-9,1,16,12,75,270,pass,7.051e-9,9.639e-9,26.14e-6,69.35,196.5e6,3.205e6,197.1e6,1.215e-3,49.76,2,2,2,2,2,2,2,1,2,2,2,2,180.6e6
538,nom,300e-9,1.5e-6,350e-9,1,16,12,75,315,pass,7.182e-9,9.622e-9,23.02e-6,63.3,184.5e6,2.91e6,186.5e6,1.215e-3,50.17,2,2,2,2,2,2,2,1,2,2,2,2,171.6e6
539,nom,300e-9,1.5e-6,400e-9,1,16,12,75,360,pass,7.298e-9,9.629e-9,20.94e-6,57.39,170.6e6,2.629e6,172.4e6,1.215e-3,50.52,2,2,2,2,2,2,2,1,2,2,2,2,163.5e6
540,nom,300e-9,1.5e-6,450e-9,1,16,12,75,404,pass,7.408e-9,9.65e-9,19.43e-6,51.5,157.9e6,2.392e6,158e6,1.215e-3,50.83,2,2,2,2,2,2,2,1,2,2,2,2,147.8e6
541,nom,300e-9,1.6e-6,200e-9,1,16,12.8,80,180,pass,6.616e-9,9.836e-9,38.37e-6,81.19,229e6,4.187e6,231.8e6,1.288e-3,48.51,2,2,2,2,2,2,2,1,2,2,2,2,206.1e6
542,nom,300e-9,1.6e-6,250e-9,1,16,12.8,80,225,pass,6.74e-9,9.614e-9,30.94e-6,74.86,216.7e6,3.756e6,219.4e6,1.288e-3,49.17,2,2,2,2,2,2,2,1,2,2,2,2,201.4e6
543,nom,300e-9,1.6e-6,300e-9,1,16,12.8,80,270,pass,6.868e-9,9.529e-9,26.23e-6,69.38,207.3e6,3.383e6,208.8e6,1.288e-3,49.66,2,2,2,2,2,2,2,1,2,2,2,2,191.3e6
544,nom,300e-9,1.6e-6,350e-9,1,16,12.8,80,315,pass,6.991e-9,9.507e-9,23.1e-6,62.98,190.8e6,3.054e6,192.2e6,1.288e-3,50.06,2,2,2,2,2,2,2,1,2,2,2,2,181.9e6
545,nom,300e-9,1.6e-6,400e-9,1,16,12.8,80,360,pass,7.096e-9,9.509e-9,21.01e-6,56.79,180.2e6,2.77e6,182.2e6,1.288e-3,50.42,2,2,2,2,2,2,2,1,2,2,2,2,172.5e6
546,nom,300e-9,1.6e-6,450e-9,1,16,12.8,80,404,pass,7.197e-9,9.526e-9,19.5e-6,51.31,164.4e6,2.506e6,165.5e6,1.288e-3,50.73,2,2,2,2,2,2,2,1,2,2,2,2,163.4e6
547,nom,300e-9,1.7e-6,200e-9,1,16,13.6,85,180,pass,6.468e-9,9.757e-9,38.46e-6,81.65,240e6,4.402e6,241.9e6,1.36e-3,48.39,2,2,2,2,2,2,2,1,2,2,2,2,218.2e6
548,nom,300e-9,1.7e-6,250e-9,1,16,13.6,85,225,pass,6.584e-9,9.526e-9,31.03e-6,75.1,227.1e6,3.925e6,230e6,1.36e-3,49.06,2,2,2,2,2,2,2,1,2,2,2,2,211.4e6
549,nom,300e-9,1.7e-6,300e-9,1,16,13.6,85,270,pass,6.705e-9,9.435e-9,26.31e-6,68.69,212.5e6,3.555e6,214.7e6,1.36e-3,49.56,2,2,2,2,2,2,2,1,2,2,2,2,203.1e6
550,nom,300e-9,1.7e-6,350e-9,1,16,13.6,85,315,pass,6.82e-9,9.407e-9,23.17e-6,62.77,200.4e6,3.19e6,200.6e6,1.36e-3,49.96,2,2,2,2,2,2,2,1,2,2,2,2,192.6e6
551,nom,300e-9,1.7e-6,400e-9,1,16,13.6,85,360,pass,6.918e-9,9.405e-9,21.08e-6,56.74,186e6,2.903e6,187.7e6,1.36e-3,50.33,2,2,2,2,2,2,2,1,2,2,2,2,184.4e6
552,nom,300e-9,1.7e-6,450e-9,1,16,13.6,85,404,pass,7.01e-9,9.419e-9,19.57e-6,51.25,170.2e6,2.638e6,172e6,1.36e-3,50.64,2,2,2,2,2,2,2,1,2,2,2,2,166.8e6
553,nom,300e-9,1.8e-6,200e-9,1,16,14.4,90,180,pass,6.363e-9,9.702e-9,38.53e-6,82.12,248.7e6,4.563e6,249.2e6,1.43e-3,48.29,2,2,2,2,2,2,2,1,2,2,2,2,225.9e6
554,nom,300e-9,1.8e-6,250e-9,1,16,14.4,90,225,pass,6.473e-9,9.464e-9,31.1e-6,75.42,235.5e6,4.069e6,237.9e6,1.43e-3,48.97,2,2,2,2,2,2,2,1,2,2,2,2,219.9e6
555,nom,300e-9,1.8e-6,300e-9,1,16,14.4,90,270,pass,6.588e-9,9.369e-9,26.37e-6,68.87,220.4e6,3.678e6,223.1e6,1.43e-3,49.47,2,2,2,2,2,2,2,1,2,2,2,2,211.3e6
556,nom,300e-9,1.8e-6,350e-9,1,16,14.4,90,315,pass,6.697e-9,9.337e-9,23.23e-6,62.72,208.4e6,3.313e6,210e6,1.43e-3,49.88,2,2,2,2,2,2,2,1,2,2,2,2,198e6
557,nom,300e-9,1.8e-6,400e-9,1,16,14.4,90,360,pass,6.79e-9,9.333e-9,21.13e-6,56.42,193.4e6,3e6,194.4e6,1.43e-3,50.24,2,2,2,2,2,2,2,1,2,2,2,2,193.1e6
558,nom,300e-9,1.8e-6,450e-9,1,16,14.4,90,404,pass,6.876e-9,9.344e-9,19.62e-6,50.76,176.8e6,2.736e6,178.8e6,1.43e-3,50.56,2,2,2,2,2,2,2,1,2,2,2,2,179.5e6
559,nom,300e-9,1.9e-6,200e-9,1,16,15.2,95,180,near,6.241e-9,9.641e-9,38.62e-6,79.63,251.5e6,4.769e6,251.5e6,1.501e-3,48.18,2,2,2,2,2,2,2,1,1,2,2,2,241.3e6
560,nom,300e-9,1.9e-6,250e-9,1,16,15.2,95,225,near,6.345e-9,9.397e-9,31.19e-6,73.96,239.1e6,4.268e6,241.1e6,1.501e-3,48.86,2,2,2,2,2,2,2,1,1,2,2,2,234.1e6
561,nom,300e-9,1.9e-6,300e-9,1,16,15.2,95,270,pass,6.455e-9,9.295e-9,26.45e-6,68.9,229.9e6,3.824e6,232.6e6,1.501e-3,49.37,2,2,2,2,2,2,2,1,2,2,2,2,224.4e6
562,nom,300e-9,1.9e-6,350e-9,1,16,15.2,95,315,pass,6.558e-9,9.259e-9,23.31e-6,62.52,212.3e6,3.463e6,214.5e6,1.501e-3,49.78,2,2,2,2,2,2,2,1,2,2,2,2,208.6e6
563,nom,300e-9,1.9e-6,400e-9,1,16,15.2,95,360,pass,6.645e-9,9.252e-9,21.2e-6,56.52,197.9e6,3.119e6,198.2e6,1.501e-3,50.15,2,2,2,2,2,2,2,1,2,2,2,2,200.7e6
564,nom,300e-9,1.9e-6,450e-9,1,16,15.2,95,404,pass,6.725e-9,9.26e-9,19.68e-6,50.89,181.7e6,2.856e6,183.7e6,1.501e-3,50.47,2,2,2,2,2,2,2,1,2,2,2,2,186.7e6
565,nom,300e-9,2e-6,200e-9,2,16,16,100,180,pass,8.141e-9,10.8e-9,37.78e-6,79.2,156.5e6,2.717e6,156.9e6,782.4e-6,49.49,2,2,2,2,2,2,2,1,2,2,2,2,127.1e6
566,nom,300e-9,2e-6,250e-9,2,16,16,100,225,pass,8.338e-9,10.66e-9,30.37e-6,74.22,149.2e6,2.442e6,150.6e6,782.4e-6,50.11,2,2,2,2,2,2,2,1,2,2,2,2,121.4e6
567,nom,300e-9,2e-6,300e-9,2,16,16,100,270,pass,8.531e-9,10.65e-9,25.69e-6,69.24,141.9e6,2.22e6,143.7e6,782.5e-6,50.58,2,2,2,2,2,2,2,1,2,2,2,2,118.5e6
568,nom,300e-9,2e-6,350e-9,2,16,16,100,315,pass,8.717e-9,10.67e-9,22.6e-6,63.55,133.3e6,2.003e6,134.6e6,782.5e-6,50.96,2,2,2,2,2,2,2,1,2,2,2,2,111.8e6
569,nom,300e-9,2e-6,400e-9,2,16,16,100,360,pass,8.879e-9,10.72e-9,20.52e-6,57.93,123.6e6,1.828e6,124e6,782.5e-6,51.3,2,2,2,2,2,2,2,1,2,2,2,2,107e6
570,nom,300e-9,2e-6,450e-9,2,16,16,100,404,pass,9.029e-9,10.77e-9,19.02e-6,52.52,114.4e6,1.661e6,115.6e6,782.5e-6,51.6,2,2,2,2,2,2,2,1,2,2,2,2,97.15e6
571,nom,300e-9,2.1e-6,200e-9,2,16,16.8,105,180,pass,7.969e-9,10.68e-9,37.82e-6,79.41,162.8e6,2.832e6,163.8e6,818.1e-6,49.43,2,2,2,2,2,2,2,1,2,2,2,2,133.6e6
572,nom,300e-9,2.1e-6,250e-9,2,16,16.8,105,225,pass,8.157e-9,10.54e-9,30.41e-6,74.34,155.3e6,2.539e6,155.9e6,818.1e-6,50.05,2,2,2,2,2,2,2,1,2,2,2,2,128e6
573,nom,300e-9,2.1e-6,300e-9,2,16,16.8,105,270,pass,8.344e-9,10.51e-9,25.74e-6,68.72,146.3e6,2.311e6,148e6,818.1e-6,50.52,2,2,2,2,2,2,2,1,2,2,2,2,124.1e6
574,nom,300e-9,2.1e-6,350e-9,2,16,16.8,105,315,pass,8.521e-9,10.53e-9,22.64e-6,63.22,137.6e6,2.092e6,139.2e6,818.2e-6,50.9,2,2,2,2,2,2,2,1,2,2,2,2,118.3e6
575,nom,300e-9,2.1e-6,400e-9,2,16,16.8,105,360,pass,8.674e-9,10.57e-9,20.56e-6,57.68,127.8e6,1.898e6,128.2e6,818.2e-6,51.24,2,2,2,2,2,2,2,1,2,2,2,2,106.9e6
576,nom,300e-9,2.1e-6,450e-9,2,16,16.8,105,404,pass,8.813e-9,10.62e-9,19.06e-6,52.24,118.4e6,1.73e6,119.4e6,818.2e-6,51.54,2,2,2,2,2,2,2,1,2,2,2,2,106.5e6
577,nom,300e-9,2.2e-6,200e-9,2,16,17.6,110,180,pass,7.81e-9,10.57e-9,37.86e-6,79.58,169e6,2.941e6,170.9e6,853.7e-6,49.37,2,2,2,2,2,2,2,1,2,2,2,2,139.9e6
578,nom,300e-9,2.2e-6,250e-9,2,16,17.6,110,225,pass,7.991e-9,10.42e-9,30.45e-6,74.46,161.3e6,2.646e6,162e6,853.7e-6,49.99,2,2,2,2,2,2,2,1,2,2,2,2,134.6e6
579,nom,300e-9,2.2e-6,300e-9,2,16,17.6,110,270,pass,8.17e-9,10.39e-9,25.78e-6,68.72,152.1e6,2.396e6,153.2e6,853.7e-6,50.46,2,2,2,2,2,2,2,1,2,2,2,2,129.7e6
580,nom,300e-9,2.2e-6,350e-9,2,16,17.6,110,315,pass,8.339e-9,10.41e-9,22.68e-6,63.07,143.3e6,2.176e6,145e6,853.7e-6,50.85,2,2,2,2,2,2,2,1,2,2,2,2,123e6
581,nom,300e-9,2.2e-6,400e-9,2,16,17.6,110,360,pass,8.484e-9,10.44e-9,20.6e-6,57.33,133.1e6,1.965e6,134.3e6,853.7e-6,51.19,2,2,2,2,2,2,2,1,2,2,2,2,112.8e6
582,nom,300e-9,2.2e-6,450e-9,2,16,17.6,110,404,pass,8.616e-9,10.48e-9,19.1e-6,52.01,122.3e6,1.795e6,122.9e6,853.7e-6,51.49,2,2,2,2,2,2,2,1,2,2,2,2,112.9e6
583,nom,300e-9,2.3e-6,200e-9,2,16,18.4,115,180,pass,7.699e-9,10.5e-9,37.9e-6,79.87,173.7e6,3.022e6,176e6,888e-6,49.31,2,2,2,2,2,2,2,1,2,2,2,2,140.5e6
584,nom,300e-9,2.3e-6,250e-9,2,16,18.4,115,225,pass,7.875e-9,10.34e-9,30.49e-6,73.62,164e6,2.728e6,165.2e6,887.9e-6,49.95,2,2,2,2,2,2,2,1,2,2,2,2,138.3e6
585,nom,300e-9,2.3e-6,300e-9,2,16,18.4,115,270,pass,8.048e-9,10.3e-9,25.81e-6,68.87,156.7e6,2.457e6,157e6,888e-6,50.41,2,2,2,2,2,2,2,1,2,2,2,2,133e6
586,nom,300e-9,2.3e-6,350e-9,2,16,18.4,115,315,pass,8.212e-9,10.32e-9,22.71e-6,62.93,145.9e6,2.237e6,147.6e6,888e-6,50.8,2,2,2,2,2,2,2,1,2,2,2,2,126.4e6
587,nom,300e-9,2.3e-6,400e-9,2,16,18.4,115,360,pass,8.351e-9,10.35e-9,20.63e-6,57.34,135.8e6,2.017e6,137.3e6,888e-6,51.15,2,2,2,2,2,2,2,1,2,2,2,2,116.9e6
588,nom,300e-9,2.3e-6,450e-9,2,16,18.4,115,404,pass,8.477e-9,10.39e-9,19.13e-6,52.05,125e6,1.842e6,125.2e6,888e-6,51.45,2,2,2,2,2,2,2,1,2,2,2,2,116e6
589,nom,300e-9,2.4e-6,200e-9,2,16,19.2,120,180,pass,7.56e-9,10.41e-9,37.95e-6,80.09,179.8e6,3.123e6,182.2e6,923.4e-6,49.25,2,2,2,2,2,2,2,1,2,2,2,2,151.5e6
590,nom,300e-9,2.4e-6,250e-9,2,16,19.2,120,225,pass,7.729e-9,10.24e-9,30.53e-6,73.73,169.7e6,2.828e6,171.7e6,923.4e-6,49.89,2,2,2,2,2,2,2,1,2,2,2,2,142.3e6
591,nom,300e-9,2.4e-6,300e-9,2,16,19.2,120,270,pass,7.897e-9,10.2e-9,25.85e-6,68.29,160.3e6,2.544e6,160.7e6,923.4e-6,50.36,2,2,2,2,2,2,2,1,2,2,2,2,140.4e6
592,nom,300e-9,2.4e-6,350e-9,2,16,19.2,120,315,pass,8.053e-9,10.21e-9,22.75e-6,62.78,151.4e6,2.314e6,152.5e6,923.4e-6,50.75,2,2,2,2,2,2,2,1,2,2,2,2,131.1e6
593,nom,300e-9,2.4e-6,400e-9,2,16,19.2,120,360,pass,8.185e-9,10.24e-9,20.67e-6,57,141e6,2.093e6,142.7e6,923.4e-6,51.1,2,2,2,2,2,2,2,1,2,2,2,2,122e6
594,nom,300e-9,2.4e-6,450e-9,2,16,19.2,120,404,pass,8.305e-9,10.27e-9,19.17e-6,51.56,129.7e6,1.904e6,130.4e6,923.4e-6,51.4,2,2,2,2,2,2,2,1,2,2,2,2,120.9e6
595,nom,300e-9,2.5e-6,200e-9,2,16,20,125,180,pass,7.431e-9,10.33e-9,37.99e-6,78.41,183.2e6,3.241e6,185.4e6,958.6e-6,49.19,2,2,2,2,2,2,2,1,2,2,2,2,158.3e6
596,nom,300e-9,2.5e-6,250e-9,2,16,20,125,225,pass,7.593e-9,10.15e-9,30.57e-6,73.82,175.4e6,2.922e6,177.7e6,958.7e-6,49.83,2,2,2,2,2,2,2,1,2,2,2,2,150.7e6
597,nom,300e-9,2.5e-6,300e-9,2,16,20,125,270,pass,7.755e-9,10.1e-9,25.89e-6,68.29,165.8e6,2.637e6,167.2e6,958.7e-6,50.3,2,2,2,2,2,2,2,1,2,2,2,2,143.9e6
